S000001640	P32454
S000001089	P37898
S000003653	P46956
S000002579	P05453
S000001792	P32769
S000004663	Q04675
S000000331	P16140
S000003091	P25443
S000005256	P26754
S000004387	P04039
S000001873	P43574
S000003646	P42944
S000000842	P18494
S000001742	P26343
S000001044	P38702
S000006215	Q12251
S000003328	P53257
S000004521	P14747
S000004425	P23287
S000001084	P16603
S000001926	P39692
S000000310	P38264
S000006222	Q12495
S000002206	Q07351
S000004219	P19073
S000002860	Q04119
S000006124	P06245
S000005412	P21182
S000001378	P07172
S000003596	P47039
S000003864	P38627
S000000135	P28274
S000005056	P24783
S000003046	P20447
S000005643	P33297
S000000973	P06839
S000005760	P41056
S000006064	P05744
S000002351	P11076
S000002296	P19146
S000003044	P05737
S000006119	Q12213
S000004947	P40693
S000001311	P40526
S000005966	Q03308
S000002195	Q12140
S000004276	P29029
S000006328	P49573
S000001663	P05740
S000003713	P46990
S000003065	P21827
S000002323	P04819
S000006316	Q06106
S000003222	P04807
S000001949	P04806
S000000545	P17709
S000002924	Q04409
S000004438	Q06204
S000001283	P16370
S000000358	P20434
S000004290	Q05902
S000001405	Q00578
S000002691	P15442
S000003593	P47042
S000006273	Q12074
S000004136	Q12455
S000001297	P15790
S000005587	P19454
S000002974	P38929
S000006158	P09064
S000000569	P25379
S000000888	P00927
S000001429	P0CF22
S000001430	P0CF21
S000000950	P13393
S000005958	Q02642
S000002660	P40314
S000004460	P32939
S000000833	P38555
S000003178	P51996
S000005615	P36017
S000005037	P36019
S000000688	P25336
S000001067	P17423
S000000137	P23724
S000001093	P00427
S000006144	Q08969
S000002266	P06242
S000001563	P31412
S000000344	P18963
S000003736	P39533
S000002642	P49367
S000004295	P19414
S000001864	P43567
S000001245	P38887
S000003506	P46677
S000002180	Q00055
S000005420	P41911
S000005000	P04840
S000001376	P40478
S000003964	P21801
S000000081	P35845
S000002177	Q12451
S000001115	P38713
S000002172	P15646
S000003906	P0CX35
S000001246	P0CX36
S000003203	P07244
S000002816	P04161
S000005654	P21264
S000000070	P27616
S000001717	Q02207
S000003821	P17106
S000005871	P33122
S000002784	P48360
S000002330	Q12680
S000004166	P48743
S000006395	P07257
S000001066	P11914
S000002297	Q12300
S000005702	P16622
S000004814	P28519
S000004498	P15274
S000003606	P40361
S000000488	P38150
S000004202	P53378
S000006337	Q06505
S000001512	P36013
S000004801	P49095
S000005457	Q12109
S000005122	P05750
S000000042	P39726
S000005734	P29461
S000003206	P06774
S000003973	Q03048
S000006367	P34167
S000000080	P80235
S000000826	P40017
S000003818	P00572
S000000872	P21524
S000001328	P21672
S000005721	Q08581
S000004375	Q12749
S000002518	P52892
S000004079	P52893
S000005897	P32864
S000000938	P39958
S000000003	P32471
S000005999	P05626
S000005949	P41338
S000004970	P47821
S000000117	P13434
S000004931	P40302
S000004557	P23639
S000005889	P21242
S000003367	P23638
S000003709	P26755
S000002319	P39517
S000003012	P25299
S000004961	P32588
S000001557	P36084
S000002240	Q12690
S000004750	P40212
S000001677	P07236
S000003326	P07806
S000001564	P36008
S000003433	P42936
S000000972	P26364
S000000979	P29311
S000002506	P34730
S000000112	P16892
S000003272	P14681
S000001072	Q00772
S000001644	P36005
S000002915	Q12263
S000002529	P13185
S000000753	P25515
S000006155	P32842
S000001491	P28496
S000000995	P38703
S000004065	P41805
S000000065	P22336
S000000115	P38207
S000003666	P07259
S000003870	P03965
S000001694	P00937
S000005316	P37254
S000003538	P38624
S000003485	P32379
S000001946	P30657
S000003746	P32800
S000004506	P32796
S000002260	P15436
S000003490	P07276
S000001475	P40580
S000001474	P40579
S000001511	P36100
S000001770	P36145
S000006227	Q12432
S000003880	P47156
S000006278	P23254
S000000321	P33315
S000001079	P07275
S000001071	P38765
S000004099	P38013
S000002162	Q12165
S000000780	P0CX53
S000002826	P0CX54
S000004168	P14306
S000004169	Q06252
S000002730	Q06678
S000005448	Q99316
S000000014	P31383
S000004639	P23748
S000006404	Q06597
S000003435	P42937
S000002562	P14832
S000004543	P25719
S000004206	P53691
S000003793	P47103
S000005164	P80210
S000004351	Q05911
S000006095	P33420
S000000534	P11709
S000005092	P53904
S000004746	P39110
S000003499	P51601
S000004716	Q04458
S000005677	P08518
S000005733	P22276
S000003581	P47052
S000001631	Q00711
S000003812	P21375
S000000773	P32614
S000004421	Q06440
S000004170	P10659
S000002910	P19358
S000005829	P07258
S000003563	P09938
S000003412	P49723
S000001128	Q00539
S000001219	P38866
S000004727	P38009
S000004018	P54113
S000005553	P15705
S000001024	P32190
S000002516	Q04585
S000004235	Q06549
S000001187	P06773
S000002365	Q12424
S000002719	P32776
S000000010	P31373
S000003152	P53101
S000004294	P06106
S000003891	P47164
S000003981	Q12198
S000001952	P43623
S000004547	Q04533
S000001154	P38716
S000003115	P05738
S000005011	P51401
S000001444	P40565
S000005401	Q08208
S000000456	P33317
S000000339	P20486
S000002186	P54199
S000003701	P38970
S000000601	P25333
S000001651	P36004
S000006223	P30665
S000004264	P29496
S000000406	P38132
S000004048	P37291
S000000467	P37292
S000003019	Q687A9
S000003019	P53176
S000000805	P29952
S000003364	P40961
S000003463	P50085
S000000877	P40048
S000002781	Q06389
S000003829	P40348
S000005454	P40339
S000005743	P38630
S000006436	P56628
S000004051	P05749
S000003418	P41895
S000005143	Q01722
S000005882	P41913
S000004283	P39742
S000001182	P38842
S000003387	P32582
S000003244	P53206
S000005708	P0CX34
S000004278	P0CX33
S000006388	Q06625
S000000283	P38249
S000003105	P41811
S000005747	Q12283
S000001377	P40477
S000002678	P38995
S000000499	P38360
S000002921	P17695
S000000540	P25373
S000000218	P38068
S000002168	Q12438
S000004356	Q05926
S000004123	P20485
S000002554	Q03764
S000002164	P35182
S000002289	Q12122
S000002341	P48570
S000001628	P33299
S000002779	Q06350
S000005620	P40994
S000002318	P06784
S000005757	P32490
S000000243	P38077
S000005859	P22203
S000002451	P11353
S000000235	P10664
S000002419	P49626
S000004711	P37012
S000001610	P33401
S000000935	P32598
S000003067	P53145
S000003038	P27999
S000002555	P19262
S000000363	P38286
S000002250	P38985
S000003577	P14907
S000003060	P49687
S000003140	Q02199
S000001233	P29704
S000006096	P32363
S000005894	Q08873
S000006163	Q12280
S000004346	P15019
S000003275	P53228
S000003439	P42940
S000002344	P17255
S000003806	P0CS90
S000000756	P39987
S000004361	Q05931
S000002428	Q12099
S000005246	P07281
S000005481	P07280
S000005589	P14126
S000004241	Q06563
S000005818	Q08743
S000000728	P33767
S000001596	P26793
S000005082	P17555
S000002596	P39079
S000005683	P25043
S000004937	Q04894
S000001395	P26784
S000005013	P26785
S000004777	P38920
S000002223	Q07418
S000001568	P17505
S000005486	P22133
S000000291	P38251
S000000827	P32481
S000002524	Q04600
S000000659	P25337
S000001055	P07347
S000004928	P41818
S000000325	P38088
S000006285	Q06817
S000000172	P09436
S000005961	P48526
S000003631	Q01389
S000004354	P23561
S000001171	P38696
S000003586	P47047
S000004390	P35207
S000001686	P32600
S000003827	P35169
S000005028	P39013
S000001063	P38711
S000001639	P35997
S000002295	P0CX85
S000002350	P0CX84
S000003093	P53128
S000005944	P46151
S000005795	P39946
S000005450	P25847
S000001417	P32191
S000004494	P06778
S000002217	Q12223
S000002802	P33298
S000000262	P38237
S000005664	Q12242
S000004848	P11745
S000005005	P40991
S000005383	P25038
S000000284	P18759
S000006169	P04386
S000003071	P02406
S000006052	P26321
S000000395	Q02753
S000006000	Q12672
S000000393	P05755
S000006002	O13516
S000003884	P26783
S000005819	Q08745
S000004843	P46784
S000003786	P47096
S000002990	P39007
S000006221	P32601
S000001490	P28495
S000001296	P13517
S000006437	P05747
S000000750	P08067
S000002706	P09457
S000005121	P53881
S000001947	P43621
S000001114	P38604
S000003637	P32477
S000004831	Q03660
S000001948	P32496
S000005409	Q08220
S000003825	P40413
S000002426	P48015
S000006125	P29295
S000001177	P23291
S000000925	P39962
S000005098	P23292
S000002864	Q04121
S000005613	Q12324
S000003766	P46957
S000002135	P87262
S000001314	P40525
S000005621	Q12189
S000004070	Q12396
S000001846	P43555
S000004024	Q12078
S000005482	P38925
S000001092	P38778
S000000863	P39525
S000005963	P39073
S000001502	P29703
S000001110	P38791
S000003551	P39077
S000005713	P02992
S000002461	P14682
S000004624	Q02159
S000001532	P36012
S000003026	P06104
S000003434	P13259
S000005862	P40825
S000005191	P53852
S000002430	P07284
S000001053	P38705
S000001447	P10363
S000001528	P20457
S000000896	P25451
S000000814	P22141
S000000119	P29469
S000004473	P54837
S000003942	P32350
S000004282	P32502
S000002283	Q04344
S000002713	P49775
S000003662	P47016
S000004515	P04387
S000004747	P38615
S000002237	P50873
S000005488	Q12222
S000003080	P53040
S000000985	P40099
S000004830	P38625
S000005531	Q08387
S000004837	P32829
S000005662	P28241
S000000523	P04173
S000000816	P40012
S000002652	P35056
S000004620	Q04364
S000000187	P38174
S000002300	P48445
S000000628	P25356
S000003268	P53223
S000000993	P38754
S000001489	P36105
S000003545	P47079
S000002302	P39078
S000001710	P29468
S000004529	P38987
S000003097	Q01163
S000001207	P38859
S000001388	P32597
S000005816	P22082
S000000224	P04385
S000002416	P13045
S000002230	Q07451
S000001548	P35723
S000004643	Q04210
S000003470	P50090
S000006184	Q08979
S000000210	P38067
S000002868	Q03290
S000000071	P22209
S000001584	P34244
S000000529	P25389
S000001226	P38720
S000003488	P53319
S000001697	P36036
S000005750	P20436
S000002294	Q12434
S000005720	P32773
S000001541	P32774
S000002504	Q03834
S000000159	P28742
S000002871	Q00947
S000000859	P40037
S000001313	P40185
S000003036	P53163
S000000562	P25375
S000003351	P48837
S000000495	P38152
S000001941	P43617
S000003856	P33303
S000005668	P53598
S000004234	Q01662
S000005326	P32377
S000003123	P18898
S000006380	P20133
S000002646	P41810
S000003174	P22137
S000000492	P38153
S000003819	Q00381
S000004160	P35181
S000001570	Q00873
S000000037	P06182
S000001185	P40422
S000001642	P36054
S000004642	P54000
S000005857	P15801
S000002749	Q05506
S000001133	P38714
S000000104	P32479
S000005564	P32480
S000000574	P25594
S000005026	P14242
S000004025	Q07980
S000003417	P36421
S000003073	P46672
S000003083	P12904
S000002885	P06782
S000000763	P32628
S000000408	P38139
S000002634	P07170
S000004595	P54839
S000005850	P54885
S000001075	P38690
S000002708	P32264
S000000146	P32602
S000006245	P38431
S000001243	P38886
S000003405	P53295
S000003207	P33307
S000002284	P25694
S000004389	P32794
S000003099	P53127
S000002791	Q12493
S000001756	P25293
S000003866	P47143
S000003212	P53065
S000004198	Q04491
S000000752	P39990
S000001399	P40462
S000003261	P27882
S000006241	Q12284
S000002918	Q12306
S000005888	P06103
S000005072	P53916
S000002494	P35178
S000003496	P00958
S000028514	Q3E7A9
S000006379	P24482
S000006192	P21306
S000004966	P53973
S000006220	Q12522
S000002737	P28795
S000002877	Q03323
S000004090	Q12452
S000000639	P25361
S000005846	Q99181
S000002845	Q04082
S000002572	Q03774
S000002274	P52891
S000005465	Q12215
S000003561	P47064
S000001643	P36053
S000002493	P35179
S000002457	P00942
S000002127	P52871
S000002128	P52870
S000002482	P32345
S000002347	P23595
S000002292	P23594
S000006019	Q02889
S000001767	P10081
S000003674	P10081
S000003032	P53166
S000002699	Q05549
S000001007	P38701
S000007235	O94742
S000002979	P21243
S000004056	Q12133
S000006292	P20424
S000004297	P52491
S000002584	P21734
S000003365	P29340
S000002499	P52490
S000002187	P32381
S000003194	Q92316
S000006391	P20435
S000002498	Q03195
S000005428	P32607
S000004433	P33442
S000004528	P23248
S000003266	P53221
S000004336	P05743
S000004728	P54780
S000004019	P05748
S000002879	P0C2H7
S000001052	P0C2H6
S000004439	P32366
S000001010	P38744
S000006247	P0CX25
S000003855	P0CX26
S000005546	P38910
S000004370	P32915
S000000487	P38353
S000003310	P48363
S000005629	P46964
S000004175	P49166
S000002908	P51402
S000006168	Q12523
S000000379	P38123
S000004212	Q05946
S000000680	P16649
S000004708	Q03177
S000000811	P33331
S000004318	Q06170
S000003530	P87108
S000000295	P32830
S000005622	P26786
S000005040	P48164
S000002844	P33329
S000004478	P26570
S000006100	P32945
S000002165	P40327
S000003016	Q01939
S000000904	P0CX40
S000000168	P0CX39
S000003726	P0C0W1
S000004359	Q3E7Y3
S000004751	P0CX51
S000002241	P0CX52
S000000350	P38120
S000000738	P28263
S000000627	P06367
S000003727	P39516
S000006336	P0CX30
S000003350	P0CX29
S000004488	P0CX56
S000002858	P0CX55
S000005025	P53937
S000004380	P41057
S000002219	P41058
S000002471	P05756
S000000252	P0CX48
S000002432	P0CX47
S000005685	Q12330
S000006386	P54999
S000002786	Q06406
S000002965	P40204
S000006434	P57743
S000005091	P53905
S000004265	Q06217
S000003306	Q02260
S000004137	P43321
S000005785	P53549
S000001025	P17076
S000003968	P29453
S000002812	P34087
S000000347	P12385
S000005199	P53849
S000002334	Q12476
S000005487	P04456
S000006011	P0CX37
S000000385	P0CX38
S000004975	P02309
S000000213	P02309
S000004284	P32835
S000005711	P32836
S000000919	P0CX42
S000000183	P0CX41
S000001653	P35996
S000005400	Q01855
S000005320	P53733
S000000876	P0CX31
S000001331	P0CX32
S000003259	Q3E792
S000004325	P0C0T4
S000000933	P39939
S000003157	P39938
S000005693	Q3E7X9
S000004254	P0C0X0
S000005736	P22139
S000005493	Q08273
S000002998	P14120
S000003725	P04650
S000002233	P0C2H8
S000004398	P0C2H9
S000006141	P0CX43
S000003103	P0CX44
S000000188	P38061
S000003317	Q3E757
S000006306	P0C0W9
S000002645	P36519
S000001280	P0CX46
S000002104	P0CX45
S000000776	P32611
S000004157	P05759
S000001618	P36000
S000003765	P27351
S000005231	P32074
S000003158	Q00362
S000004317	P49167
S000002736	P52286
S000003672	Q3E754
S000001765	P0C0V8
S000000760	P23301
S000003808	P19211
S000004722	P38011
S000003295	P32914
S000002222	P50623
S000005565	P38930
S000002987	P43639
S000006352	Q06523
S000006284	P02994
S000000322	P02994
S000000326	P36531
S000004812	P20437
S000004976	P61830
S000000214	P61830
S000000154	P34223
S000002307	Q99207
S000004630	Q04372
S000003440	P42941
S000001104	P38786
S000000648	P25632
S000005306	P53628
S000001404	P39076
S000006165	Q12520
S000000340	P38111
S000005403	Q08214
S000000013	P31378
S000003668	P47014
S000004240	P39931
S000003251	P17649
S000003362	P53278
S000004838	P19956
S000002448	Q03201
S000002582	Q03976
S000000455	P33759
S000005250	P42847
S000002745	P21771
S000000186	P38175
S000001486	P28778
S000000865	P40040
S000002999	P04449
S000003380	P24000
S000006286	Q06819
S000005124	P53879
S000002156	P0CX82
S000000123	P0CX83
S000004134	Q12168
S000005038	P53933
S000003809	P00044
S000000765	P00045
S000002862	P15454
S000000855	P40035
S000003838	P23641
S000003616	P06105
S000006290	P29055
S000003041	P10961
S000005666	P20134
S000003481	P53050
S000001249	P38889
S000003908	P47175
S000006232	Q12402
S000003920	P35497
S000004060	Q07993
S000002405	Q07786
S000000056	P39714
S000000057	P39713
S000000963	P06843
S000001026	P10080
S000002805	Q92317
S000005527	Q12149
S000003015	P53178
S000000964	P14736
S000002722	Q06665
S000006010	Q12224
S000000386	P38128
S000001699	P28272
S000001387	P20967
S000002557	Q00402
S000002661	Q12041
S000004855	P0CX23
S000005839	P0CX24
S000004440	P05739
S000004538	Q02326
S000001912	P43597
S000003708	P27614
S000005035	P53935
S000001572	P35201
S000004821	P07277
S000002467	Q12176
S000000477	P38349
S000003584	P47049
S000000737	P32775
S000004463	P50107
S000007222	P32445
S000001599	P28708
S000005767	Q08645
S000004719	Q12676
S000001615	P36001
S000003149	P40956
S000004890	Q03254
S000000469	P38342
S000002710	Q06636
S000004915	P04046
S000002688	Q05636
S000000897	P25454
S000001332	P40513
S000001537	P35732
S000005206	P21951
S000000951	P40091
S000003939	P0CF34
S000004411	Q06698
S000000250	P38230
S000000165	P35183
S000004760	P28625
S000005446	P00330
S000000230	P38071
S000000500	P38361
S000007242	Q86ZR7
S000005150	P40161
S000000790	P39981
S000004378	Q06708
S000002624	P07248
S000000120	P38205
S000000782	P39984
S000006060	Q03010
S000005756	Q12363
S000000399	P13712
S000004732	P34160
S000004637	Q05131
S000028539	Q3E796
S000001762	P36022
S000002709	Q06632
S000003312	P53250
S000000493	P18480
S000004313	Q06168
S000003484	Q03330
S000003084	P26309
S000002971	P53197
S000004680	Q04779
S000002188	P19736
S000006093	P21592
S000005467	Q12239
S000001752	P36137
S000002574	Q12030
S000001015	P38742
S000002906	P28791
S000004968	P53971
S000004665	P25298
S000001505	P09798
S000003509	P53332
S000002604	Q03941
S000004806	P36525
S000004570	Q04199
S000006373	Q06214
S000004007	Q07938
S000002619	P32501
S000000276	P15992
S000001069	P38764
S000003570	P20448
S000002437	Q12021
S000003698	P46997
S000004827	P25303
S000006082	P39011
S000003567	P40958
S000001554	P36086
S000005334	P53741
S000003595	P47040
S000000184	P38110
S000004784	P18899
S000004754	P40217
S000005540	P38903
S000002270	Q07527
S000000667	P25642
S000004530	P54784
S000003730	P09119
S000004434	P06701
S000000264	P32833
S000006151	Q12132
S000004794	Q00453
S000006114	Q08932
S000003684	P47006
S000001285	P40544
S000004853	Q02554
S000002464	Q99220
S000005542	Q12450
S000000005	P39704
S000003168	P32803
S000002176	Q12403
S000005611	P48439
S000004481	Q03723
S000004658	P37296
S000005796	P32563
S000003871	P47147
S000002716	P47822
S000003778	P22696
S000001884	P43582
S000006272	Q12214
S000004908	P36224
S000001772	P36023
S000000030	P28004
S000000564	P25586
S000005273	P33760
S000002290	Q12018
S000003583	P47050
S000003235	P53202
S000001451	P35184
S000002995	P53008
S000005972	Q02804
S000005336	P53742
S000004800	Q03246
S000004098	Q12259
S000005183	Q01532
S000001111	P38792
S000003995	Q04673
S000000451	P38333
S000001123	P38801
S000006038	P15496
S000005885	Q02516
S000000482	P27344
S000004035	P46675
S000003932	Q12287
S000004652	Q04660
S000002362	Q07622
S000000157	P34226
S000004197	Q05787
S000004825	Q03653
S000000131	P38121
S000004414	Q06409
S000005474	Q12322
S000001734	P14741
S000003744	P08466
S000002873	Q03305
S000004983	P53961
S000000986	P39961
S000006041	Q02948
S000005119	P53883
S000004022	P32849
S000005717	Q08562
S000000318	P31244
S000003407	P32476
S000000020	P31381
S000005814	Q12404
S000003169	P53091
S000003946	Q12164
S000006321	Q06116
S000004446	Q06179
S000001493	P33202
S000003936	Q07807
S000002982	P25339
S000003146	P39016
S000003330	Q03018
S000005759	Q01919
S000001886	P32908
S000005619	Q12275
S000004842	Q05022
S000002420	Q12488
S000006138	Q08965
S000000953	Q01477
S000000641	P25381
S000000617	P25351
S000006402	P33335
S000003885	P47159
S000006255	Q03503
S000004600	Q03102
S000000961	P40096
S000000063	P39705
S000002635	P11978
S000001887	P43583
S000004237	Q06554
S000004228	Q06001
S000002608	Q03944
S000005060	P53924
S000001157	P38823
S000004563	P54787
S000005968	Q03067
S000005436	Q12387
S000004015	P39929
S000000193	P38170
S000004519	Q04969
S000003848	P47133
S000003291	P41901
S000003837	P32458
S000002626	Q04921
S000002384	Q07657
S000004881	P49960
S000004262	Q06156
S000002269	Q12277
S000004374	P11325
S000002348	Q05672
S000002444	P15180
S000005017	P32048
S000005820	Q08746
S000005201	P38717
S000001198	P38851
S000002806	Q04177
S000003991	Q07895
S000000215	P00817
S000004880	P28239
S000006073	Q12461
S000001415	P40454
S000000653	P25635
S000001943	P43619
S000006429	O13547
S000000064	P39706
S000003211	P53066
S000006236	Q12038
S000000202	P38163
S000005967	Q03071
S000000622	P25378
S000003109	P53119
S000003314	P35180
S000004513	Q04693
S000002904	Q04373
S000005674	Q02521
S000004723	Q04477
S000002201	Q07350
S000001676	P36047
S000000257	P38235
S000003255	P53214
S000004324	P36027
S000003344	P53266
S000003931	P32892
S000004477	Q04226
S000004840	Q05021
S000000390	P38126
S000002382	Q07653
S000003816	P46973
S000001082	P38772
S000001731	P36119
S000005616	Q12511
S000005141	P34761
S000000809	P39937
S000000931	P38990
S000003147	P43637
S000002546	Q03919
S000002893	Q03388
S000001048	P38704
S000005883	Q08822
S000004413	O13563
S000002261	P43123
S000002552	Q03761
S000001456	P40573
S000001001	P38749
S000002813	P32387
S000002575	P06101
S000004849	Q05027
S000002325	Q12055
S000002278	Q07540
S000006344	Q06510
S000004221	Q05979
S000001914	P43599
S000001518	P32861
S000001004	P38709
S000003252	P39111
S000001724	P36112
S000004875	P38430
S000000151	P34220
S000000843	P40028
S000001008	P33413
S000000662	P10862
S000003193	P40107
S000000841	P0CE11
S000004681	Q04264
S000004077	Q12150
S000000263	P38080
S000001357	P40494
S000004965	P53974
S000006185	Q08980
S000004866	Q04835
S000002218	Q07381
S000003657	P46969
S000003430	P46951
S000005652	P41734
S000004993	P53954
S000003033	P43636
S000005186	P53855
S000003325	P53255
S000005534	P54867
S000005063	P53923
S000006230	P48016
S000000510	P25578
S000001112	P38793
S000005867	P46669
S000004672	Q04749
S000001852	P43560
S000004062	Q08001
S000002734	Q06681
S000001122	P38800
S000001782	P36154
S000001841	P43550
S000004535	P54838
S000001163	P38828
S000005596	Q08484
S000000690	P25656
S000005331	P53740
S000005267	P42838
S000004243	Q06567
S000003144	P46945
S000005771	Q08650
S000005984	Q02776
S000004386	Q06032
S000001629	P36062
S000005045	P50944
S000005585	Q08448
S000004250	Q06147
S000005697	Q12246
S000004029	P40395
S000005817	Q12697
S000003062	P53010
S000001870	P43572
S000002590	P40986
S000004688	P07246
S000005392	Q08202
S000003270	P53224
S000004342	Q06144
S000005687	Q12412
S000004464	Q04235
S000001738	P36125
S000000044	P39724
S000003188	P53082
S000007586	Q3E793
S000003562	P40992
S000002912	Q04398
S000001923	P43605
S000002827	Q04049
S000000669	P25390
S000001508	P36102
S000004040	Q12155
S000003459	P50076
S000006028	Q02873
S000004328	Q06132
S000005171	P53863
S000003598	P40367
S000006055	Q03028
S000003557	P47068
S000002173	Q99190
S000004578	P49017
S000003200	P53073
S000005393	P48525
S000002838	P32898
S000005458	Q12496
S000001604	P32330
S000005295	P27515
S000001170	P18562
S000002427	Q12084
S000005933	Q12754
S000004857	Q3E846
S000002577	P11075
S000003844	P47130
S000005433	Q08231
S000002548	Q03921
S000007226	P0CD97
S000005145	P40164
S000001917	P43601
S000006021	Q02887
S000004041	Q12035
S000000387	P38298
S000006008	Q02896
S000002639	Q04935
S000003390	P48240
S000003427	P46948
S000005535	Q12218
S000005254	P42844
S000003958	Q07845
S000005175	P53860
S000001617	P35999
S000002651	P23394
S000005083	P53552
S000004927	Q04867
S000003515	P53336
S000000207	P18900
S000003883	P47158
S000006357	Q06537
S000005692	Q12104
S000004877	P38428
S000003929	P41800
S000004105	Q12102
S000004267	Q06224
S000004558	Q04500
S000000945	P40087
S000001860	P43564
S000007547	Q96VH5
S000002901	Q03429
S000003566	P47061
S000005071	P53917
S000005264	P42840
S000002697	Q05543
S000000019	P31384
S000006110	Q08929
S000003052	P53154
S000000473	P38345
S000001850	P43558
S000003755	P40885
S000002944	P39932
S000003750	P40886
S000005516	P54862
S000004071	P13181
S000003919	P47185
S000001883	P43581
S000002353	P10870
S000004613	P23585
S000001134	P32467
S000002751	P39003
S000005262	P42833
S000002750	P39004
S000002723	Q06667
S000000465	P38340
S000005801	Q12033
S000006005	P48582
S000000779	Q02197
S000005270	P42836
S000002867	Q03289
S000005363	Q12006
S000005475	P53632
S000005243	P48561
S000001263	P40560
S000002836	Q04066
S000002308	Q12142
S000001353	P40498
S000001308	P39014
S000005815	Q12012
S000001779	P36152
S000001250	P38890
S000005513	P0C155
S000001116	P38795
S000003432	P42935
S000003359	P53275
S000005727	P25270
S000003018	P53177
S000006024	Q02883
S000000916	P39969
S000003867	P47144
S000002588	Q04002
S000005080	P53911
S000005027	D6W196
S000004587	Q03210
S000004898	Q03264
S000005402	Q08213
S000005941	Q02724
S000002198	P12945
S000006167	Q12270
S000006128	Q08960
S000003113	P33891
S000002443	P28817
S000005560	Q12013
S000002613	Q03455
S000000942	P40085
S000004155	Q06244
S000000472	P36532
S000005701	Q08548
S000004410	Q06697
S000003873	P47149
S000005765	Q08641
S000001252	P38892
S000004545	P53759
S000000638	P23255
S000001288	P40541
S000005112	P53889
S000001208	P33334
S000003165	P53094
S000003609	P40358
S000003051	P53009
S000005257	P42842
S000005797	Q12029
S000005421	Q12296
S000001866	P43569
S000028515	P0C5R9
S000004891	Q03262
S000005505	P89105
S000005453	Q12400
S000006393	P17883
S000004118	Q12395
S000001366	P40486
S000006025	P15179
S000000770	P32617
S000005898	Q08886
S000000934	P32634
S000002535	Q03897
S000004745	P30620
S000003090	P32505
S000003502	P40340
S000004789	Q03218
S000006145	Q08970
S000005656	Q12375
S000000895	P40061
S000003079	P53136
S000004846	Q05024
S000005821	Q08747
S000004013	Q07959
S000002900	Q03419
S000005362	Q12442
S000003853	P45976
S000006302	Q06089
S000001224	P38869
S000002425	Q12185
S000000246	P38226
S000000860	Q02771
S000005985	Q02770
S000004467	P25087
S000000977	P32643
S000002724	Q06668
S000001501	P36104
S000003845	P47131
S000003196	P53076
S000004781	Q03212
S000004872	Q03496
S000001796	P36164
S000001759	P36142
S000006059	Q03012
S000002517	O13329
S000007346	Q12173
S000002742	Q05471
S000004014	Q07963
S000003416	P19812
S000004524	Q04958
S000004906	Q03554
S000005461	Q99393
S000001197	P38850
S000004774	Q03825
S000007603	Q3E7C1
S000002280	P25037
S000001368	P40484
S000001859	P43563
S000005822	Q08748
S000006318	Q06107
S000003877	P47153
S000000838	P40024
S000004239	P16521
S000004959	P53978
S000001869	P43571
S000005504	Q08287
S000003348	P23615
S000003820	P47116
S000000441	P21372
S000004677	Q04772
S000004518	P00175
S000003092	P53129
S000000889	P39965
S000001412	P32354
S000005690	Q12125
S000006127	Q08959
S000001359	P40492
S000002663	Q12508
S000001005	P38747
S000004133	Q12429
S000006298	Q06835
S000005784	Q08702
S000004765	Q03796
S000002527	P15565
S000003632	P40858
S000005107	P53893
S000004280	P46943
S000003699	P46996
S000002991	P53191
S000005241	P48563
S000005484	Q12463
S000003069	P53144
S000000446	P38331
S000002221	Q07395
S000001002	P38748
S000006030	Q02981
S000001542	P35728
S000002569	Q12163
S000003902	P47172
S000006004	Q02825
S000003568	Q00618
S000003572	P47058
S000006266	Q12178
S000001937	P43613
S000002782	Q06390
S000003179	P53088
S000003627	P47026
S000004582	Q03750
S000002970	P53198
S000002129	Q05359
S000001152	P38819
S000002361	P36521
S000001620	P36064
S000002214	P39678
S000000206	P35196
S000004707	Q03175
S000005980	Q02784
S000005865	Q99326
S000002134	P28003
S000005167	P53867
S000005373	Q08109
S000001244	P38698
S000001031	P38732
S000006129	Q08961
S000002665	Q12504
S000002606	Q03942
S000002729	P38986
S000004150	P0CX79
S000004147	P0CX77
S000004145	P0CZ17
S000004148	P0CX78
S000003547	P47077
S000003160	P41833
S000003288	P53236
S000004349	Q06488
S000001716	Q02206
S000003137	P32579
S000002643	Q03776
S000004509	P39682
S000002674	Q05580
S000002468	Q12298
S000002614	Q03466
S000004673	Q04751
S000000936	P40081
S000005675	Q04174
S000002746	Q05497
S000001074	P38767
S000004409	Q06696
S000001325	P40517
S000004395	P32432
S000002972	P53196
S000004739	P40206
S000003795	Q02772
S000001334	P20050
S000003035	P53164
S000004343	P49954
S000003636	P42951
S000001232	P38876
S000004599	Q03103
S000000649	P16120
S000005062	P53550
S000002672	P39010
S000001583	P34248
S000002880	Q03337
S000002533	Q04629
S000004236	Q06551
S000003298	P53242
S000000309	P38263
S000001634	P36059
S000006047	Q02931
S000000383	P38297
S000006295	Q06833
S000002986	P53193
S000003225	P10127
S000003670	P47013
S000001761	P23501
S000005561	P51534
S000000514	P25604
S000005649	P38439
S000000046	P39722
S000001763	Q00246
S000005551	P53687
S000000538	P25566
S000000486	P36526
S000000941	P40084
S000002473	Q12378
S000005394	Q08204
S000004735	Q04217
S000003850	P24814
S000000559	P25582
S000003104	P53123
S000004900	P39112
S000005381	Q08162
